x1,x2,y
144.0,976.0,976.0
387.0,736.0,736.0
380.0,786.0,786.0
135.0,1000.0,1000.0
617.0,141.0,617.0
651.0,588.0,651.0
580.0,381.0,580.0
891.0,338.0,891.0
982.0,209.0,982.0
209.0,380.0,380.0
572.0,158.0,572.0
203.0,683.0,683.0
125.0,478.0,478.0
583.0,268.0,583.0
25.0,63.0,63.0
437.0,814.0,814.0
135.0,186.0,186.0
352.0,260.0,352.0
798.0,982.0,982.0
652.0,7.0,652.0
190.0,320.0,320.0
763.0,547.0,763.0
367.0,965.0,965.0
132.0,413.0,413.0
739.0,686.0,739.0
834.0,398.0,834.0
478.0,720.0,720.0
158.0,888.0,888.0
567.0,734.0,734.0
143.0,60.0,143.0
870.0,638.0,870.0
938.0,106.0,938.0
441.0,730.0,730.0
614.0,693.0,693.0
947.0,651.0,947.0
14.0,468.0,468.0
796.0,956.0,956.0
913.0,650.0,913.0
480.0,438.0,480.0
447.0,789.0,789.0
367.0,73.0,367.0
84.0,886.0,886.0
645.0,926.0,926.0
827.0,861.0,861.0
366.0,569.0,569.0
904.0,621.0,904.0
377.0,176.0,377.0
355.0,172.0,355.0
293.0,155.0,293.0
773.0,411.0,773.0
618.0,240.0,618.0
1.0,939.0,939.0
148.0,182.0,182.0
581.0,350.0,581.0
689.0,424.0,689.0
657.0,79.0,657.0
206.0,430.0,430.0
122.0,191.0,191.0
862.0,928.0,928.0
493.0,715.0,715.0
242.0,260.0,260.0
43.0,561.0,561.0
67.0,862.0,862.0
809.0,700.0,809.0
542.0,323.0,542.0
197.0,535.0,535.0
463.0,859.0,859.0
660.0,567.0,660.0
177.0,659.0,659.0
285.0,230.0,285.0
539.0,912.0,912.0
331.0,451.0,451.0
751.0,617.0,751.0
288.0,944.0,944.0
72.0,509.0,509.0
167.0,130.0,167.0
75.0,719.0,719.0
425.0,525.0,525.0
179.0,930.0,930.0
276.0,446.0,446.0
419.0,993.0,993.0
711.0,689.0,711.0
642.0,579.0,642.0
128.0,833.0,833.0
65.0,698.0,698.0
514.0,967.0,967.0
840.0,669.0,840.0
991.0,144.0,991.0
899.0,629.0,899.0
196.0,210.0,210.0
853.0,527.0,853.0
398.0,763.0,763.0
883.0,42.0,883.0
488.0,552.0,552.0
662.0,540.0,662.0
244.0,37.0,244.0
341.0,718.0,718.0
299.0,153.0,299.0
768.0,128.0,768.0
125.0,129.0,129.0
243.0,688.0,688.0
113.0,389.0,389.0
29.0,965.0,965.0
939.0,336.0,939.0
213.0,319.0,319.0
92.0,248.0,248.0
953.0,415.0,953.0
218.0,407.0,407.0
244.0,296.0,296.0
161.0,402.0,402.0
437.0,809.0,809.0
740.0,382.0,740.0
553.0,178.0,553.0
262.0,818.0,818.0
571.0,689.0,689.0
682.0,62.0,682.0
902.0,420.0,902.0
470.0,348.0,470.0
273.0,432.0,432.0
428.0,213.0,428.0
605.0,456.0,605.0
38.0,822.0,822.0
536.0,545.0,545.0
188.0,535.0,535.0
963.0,963.0,963.0
435.0,340.0,435.0
887.0,181.0,887.0
702.0,408.0,702.0
254.0,829.0,829.0
501.0,347.0,501.0
23.0,91.0,91.0
647.0,951.0,951.0
157.0,269.0,269.0
306.0,653.0,653.0
335.0,789.0,789.0
132.0,394.0,394.0
947.0,211.0,947.0
290.0,737.0,737.0
36.0,187.0,187.0
380.0,768.0,768.0
548.0,892.0,892.0
897.0,266.0,897.0
935.0,718.0,935.0
103.0,809.0,809.0
441.0,354.0,441.0
234.0,336.0,336.0
517.0,197.0,517.0
13.0,508.0,508.0
7.0,712.0,712.0
850.0,876.0,876.0
540.0,228.0,540.0
836.0,699.0,836.0
295.0,301.0,301.0
174.0,700.0,700.0
743.0,129.0,743.0
919.0,549.0,919.0
676.0,692.0,692.0
70.0,895.0,895.0
462.0,403.0,462.0
845.0,95.0,845.0
312.0,589.0,589.0
983.0,423.0,983.0
865.0,78.0,865.0
896.0,931.0,931.0
718.0,897.0,897.0
298.0,29.0,298.0
997.0,871.0,997.0
876.0,281.0,876.0
184.0,957.0,957.0
771.0,831.0,831.0
562.0,96.0,562.0
706.0,245.0,706.0
315.0,291.0,315.0
644.0,31.0,644.0
590.0,134.0,590.0
829.0,149.0,829.0
222.0,266.0,266.0
256.0,879.0,879.0
661.0,264.0,661.0
564.0,563.0,564.0
517.0,178.0,517.0
90.0,858.0,858.0
185.0,697.0,697.0
680.0,94.0,680.0
179.0,861.0,861.0
416.0,907.0,907.0
530.0,506.0,530.0
648.0,621.0,648.0
571.0,537.0,571.0
724.0,949.0,949.0
455.0,791.0,791.0
888.0,232.0,888.0
951.0,736.0,951.0
345.0,208.0,345.0
18.0,863.0,863.0
60.0,714.0,714.0
247.0,639.0,639.0
348.0,650.0,650.0
921.0,369.0,921.0
617.0,644.0,644.0
123.0,606.0,606.0
476.0,969.0,969.0
977.0,263.0,977.0
383.0,522.0,522.0
586.0,466.0,586.0
827.0,885.0,885.0
240.0,113.0,240.0
211.0,600.0,600.0
738.0,307.0,738.0
485.0,203.0,485.0
879.0,397.0,879.0
552.0,550.0,552.0
544.0,813.0,813.0
271.0,366.0,366.0
464.0,458.0,464.0
168.0,547.0,547.0
110.0,858.0,858.0
382.0,663.0,663.0
743.0,482.0,743.0
659.0,478.0,659.0
437.0,79.0,437.0
404.0,547.0,547.0
63.0,982.0,982.0
849.0,456.0,849.0
797.0,895.0,895.0
376.0,372.0,376.0
910.0,450.0,910.0
399.0,823.0,823.0
59.0,752.0,752.0
844.0,472.0,844.0
790.0,261.0,790.0
715.0,251.0,715.0
425.0,972.0,972.0
459.0,113.0,459.0
173.0,178.0,178.0
550.0,201.0,550.0
804.0,125.0,804.0
992.0,231.0,992.0
934.0,382.0,934.0
238.0,921.0,921.0
714.0,150.0,714.0
877.0,65.0,877.0
858.0,586.0,858.0
429.0,265.0,429.0
726.0,242.0,726.0
781.0,958.0,958.0
857.0,643.0,857.0
159.0,121.0,159.0
493.0,635.0,635.0
308.0,160.0,308.0
755.0,216.0,755.0
861.0,564.0,861.0
524.0,646.0,646.0
601.0,600.0,601.0
212.0,342.0,342.0
474.0,716.0,716.0
644.0,655.0,655.0
769.0,574.0,769.0
668.0,125.0,668.0
378.0,863.0,863.0
237.0,548.0,548.0
417.0,482.0,482.0
536.0,764.0,764.0
691.0,730.0,730.0
45.0,548.0,548.0
211.0,523.0,523.0
111.0,451.0,451.0
458.0,788.0,788.0
191.0,477.0,477.0
428.0,427.0,428.0
496.0,876.0,876.0
491.0,363.0,491.0
325.0,311.0,325.0
16.0,603.0,603.0
388.0,535.0,535.0
999.0,488.0,999.0
610.0,971.0,971.0
905.0,219.0,905.0
31.0,56.0,56.0
804.0,935.0,935.0
572.0,745.0,745.0
533.0,576.0,576.0
412.0,868.0,868.0
131.0,410.0,410.0
27.0,264.0,264.0
872.0,140.0,872.0
353.0,3.0,353.0
445.0,19.0,445.0
45.0,205.0,205.0
305.0,26.0,305.0
746.0,87.0,746.0
290.0,214.0,290.0
131.0,1000.0,1000.0
348.0,707.0,707.0
173.0,402.0,402.0
750.0,123.0,750.0
786.0,85.0,786.0
339.0,580.0,580.0
742.0,299.0,742.0
642.0,948.0,948.0
159.0,99.0,159.0
989.0,87.0,989.0
400.0,752.0,752.0
584.0,593.0,593.0
372.0,96.0,372.0
627.0,234.0,627.0
16.0,314.0,314.0
994.0,747.0,994.0
946.0,582.0,946.0
534.0,131.0,534.0
328.0,128.0,328.0
978.0,312.0,978.0
338.0,9.0,338.0
411.0,737.0,737.0
560.0,454.0,560.0
445.0,734.0,734.0
861.0,595.0,861.0
687.0,972.0,972.0
572.0,275.0,572.0
993.0,546.0,993.0
207.0,787.0,787.0
12.0,537.0,537.0
507.0,108.0,507.0
500.0,390.0,500.0
205.0,123.0,205.0
777.0,717.0,777.0
301.0,243.0,301.0
412.0,684.0,684.0
832.0,942.0,942.0
78.0,888.0,888.0
677.0,536.0,677.0
811.0,220.0,811.0
885.0,426.0,885.0
203.0,592.0,592.0
773.0,457.0,773.0
472.0,705.0,705.0
822.0,659.0,822.0
768.0,429.0,768.0
981.0,878.0,981.0
830.0,188.0,830.0
718.0,784.0,784.0
157.0,930.0,930.0
589.0,7.0,589.0
249.0,621.0,621.0
103.0,954.0,954.0
696.0,38.0,696.0
216.0,614.0,614.0
759.0,800.0,800.0
389.0,941.0,941.0
9.0,10.0,10.0
492.0,597.0,597.0
618.0,975.0,975.0
375.0,973.0,973.0
801.0,13.0,801.0
477.0,230.0,477.0
58.0,390.0,390.0
97.0,642.0,642.0
842.0,137.0,842.0
624.0,422.0,624.0
183.0,372.0,372.0
17.0,198.0,198.0
334.0,682.0,682.0
988.0,276.0,988.0
409.0,721.0,721.0
849.0,946.0,946.0
72.0,214.0,214.0
500.0,676.0,676.0
760.0,258.0,760.0
718.0,31.0,718.0
337.0,90.0,337.0
647.0,648.0,648.0
258.0,708.0,708.0
413.0,682.0,682.0
206.0,711.0,711.0
590.0,736.0,736.0
359.0,98.0,359.0
918.0,741.0,918.0
208.0,120.0,208.0
548.0,100.0,548.0
507.0,656.0,656.0
365.0,653.0,653.0
138.0,649.0,649.0
684.0,341.0,684.0
119.0,405.0,405.0
523.0,113.0,523.0
403.0,2.0,403.0
242.0,307.0,307.0
216.0,901.0,901.0
926.0,91.0,926.0
888.0,957.0,957.0
440.0,964.0,964.0
418.0,269.0,418.0
915.0,75.0,915.0
237.0,223.0,237.0
167.0,493.0,493.0
200.0,552.0,552.0
546.0,421.0,546.0
229.0,233.0,233.0
7.0,180.0,180.0
53.0,729.0,729.0
646.0,408.0,646.0
14.0,374.0,374.0
698.0,51.0,698.0
325.0,186.0,325.0
410.0,300.0,410.0
649.0,673.0,673.0
705.0,343.0,705.0
415.0,220.0,415.0
263.0,377.0,377.0
370.0,21.0,370.0
306.0,717.0,717.0
972.0,532.0,972.0
193.0,553.0,553.0
654.0,728.0,728.0
794.0,715.0,794.0
875.0,947.0,947.0
334.0,470.0,470.0
13.0,541.0,541.0
929.0,782.0,929.0
326.0,118.0,326.0
835.0,384.0,835.0
993.0,838.0,993.0
483.0,369.0,483.0
737.0,225.0,737.0
951.0,216.0,951.0
22.0,535.0,535.0
240.0,466.0,466.0
550.0,788.0,788.0
506.0,601.0,601.0
863.0,640.0,863.0
426.0,155.0,426.0
370.0,899.0,899.0
332.0,217.0,332.0
764.0,409.0,764.0
549.0,178.0,549.0
434.0,2.0,434.0
691.0,561.0,691.0
696.0,11.0,696.0
184.0,934.0,934.0
149.0,661.0,661.0
50.0,505.0,505.0
16.0,339.0,339.0
41.0,34.0,41.0
991.0,168.0,991.0
739.0,695.0,739.0
838.0,400.0,838.0
268.0,716.0,716.0
429.0,173.0,429.0
995.0,538.0,995.0
457.0,391.0,457.0
609.0,758.0,758.0
855.0,352.0,855.0
335.0,230.0,335.0
369.0,249.0,369.0
332.0,624.0,624.0
735.0,529.0,735.0
90.0,969.0,969.0
436.0,38.0,436.0
557.0,318.0,557.0
916.0,241.0,916.0
650.0,200.0,650.0
169.0,127.0,169.0
641.0,230.0,641.0
640.0,44.0,640.0
118.0,760.0,760.0
883.0,682.0,883.0
110.0,454.0,454.0
71.0,495.0,495.0
66.0,320.0,320.0
281.0,871.0,871.0
853.0,897.0,897.0
73.0,300.0,300.0
717.0,6.0,717.0
874.0,923.0,923.0
580.0,767.0,767.0
828.0,871.0,871.0
485.0,217.0,485.0
829.0,161.0,829.0
121.0,415.0,415.0
459.0,671.0,671.0
697.0,263.0,697.0
59.0,880.0,880.0
738.0,611.0,738.0
737.0,728.0,737.0
512.0,547.0,547.0
591.0,509.0,591.0
657.0,287.0,657.0
715.0,37.0,715.0
258.0,433.0,433.0
918.0,918.0,918.0
76.0,745.0,745.0
354.0,622.0,622.0
640.0,493.0,640.0
142.0,207.0,207.0
351.0,712.0,712.0
908.0,844.0,908.0
715.0,364.0,715.0
198.0,310.0,310.0
871.0,877.0,877.0
262.0,212.0,262.0
663.0,606.0,663.0
22.0,579.0,579.0
722.0,854.0,854.0
8.0,957.0,957.0
789.0,919.0,919.0
352.0,708.0,708.0
406.0,956.0,956.0
41.0,74.0,74.0
483.0,605.0,605.0
724.0,373.0,724.0
13.0,756.0,756.0
244.0,243.0,244.0
957.0,477.0,957.0
416.0,662.0,662.0
562.0,165.0,562.0
169.0,361.0,361.0
607.0,680.0,680.0
964.0,710.0,964.0
641.0,271.0,641.0
514.0,96.0,514.0
664.0,793.0,793.0
885.0,993.0,993.0
682.0,910.0,910.0
935.0,671.0,935.0
121.0,366.0,366.0
448.0,895.0,895.0
615.0,751.0,751.0
403.0,401.0,403.0
957.0,810.0,957.0
578.0,321.0,578.0
722.0,594.0,722.0
966.0,123.0,966.0
68.0,971.0,971.0
500.0,594.0,594.0
797.0,291.0,797.0
512.0,107.0,512.0
57.0,518.0,518.0
709.0,559.0,709.0
33.0,503.0,503.0
632.0,374.0,632.0
807.0,84.0,807.0
194.0,943.0,943.0
111.0,869.0,869.0
594.0,754.0,754.0
14.0,556.0,556.0
502.0,814.0,814.0
600.0,427.0,600.0
700.0,940.0,940.0
591.0,292.0,591.0
822.0,572.0,822.0
814.0,366.0,814.0
671.0,779.0,779.0
788.0,344.0,788.0
949.0,190.0,949.0
606.0,119.0,606.0
806.0,781.0,806.0
658.0,31.0,658.0
869.0,994.0,994.0
576.0,262.0,576.0
555.0,762.0,762.0
499.0,303.0,499.0
767.0,495.0,767.0
811.0,956.0,956.0
408.0,650.0,650.0
843.0,181.0,843.0
834.0,62.0,834.0
417.0,646.0,646.0
360.0,136.0,360.0
750.0,724.0,750.0
995.0,726.0,995.0
511.0,936.0,936.0
199.0,950.0,950.0
743.0,641.0,743.0
818.0,377.0,818.0
922.0,158.0,922.0
21.0,867.0,867.0
335.0,454.0,454.0
951.0,128.0,951.0
984.0,967.0,984.0
198.0,778.0,778.0
283.0,643.0,643.0
650.0,225.0,650.0
475.0,918.0,918.0
482.0,913.0,913.0
126.0,764.0,764.0
983.0,306.0,983.0
533.0,361.0,533.0
695.0,229.0,695.0
800.0,551.0,800.0
748.0,457.0,748.0
227.0,210.0,227.0
69.0,141.0,141.0
4.0,889.0,889.0
946.0,295.0,946.0
137.0,610.0,610.0
145.0,773.0,773.0
784.0,155.0,784.0
21.0,486.0,486.0
314.0,64.0,314.0
489.0,710.0,710.0
999.0,705.0,999.0
303.0,310.0,310.0
175.0,475.0,475.0
881.0,268.0,881.0
55.0,63.0,63.0
748.0,115.0,748.0
779.0,948.0,948.0
20.0,724.0,724.0
214.0,488.0,488.0
347.0,431.0,431.0
401.0,229.0,401.0
299.0,253.0,299.0
951.0,12.0,951.0
207.0,390.0,390.0
972.0,597.0,972.0
815.0,218.0,815.0
51.0,553.0,553.0
785.0,463.0,785.0
646.0,109.0,646.0
701.0,551.0,701.0
753.0,885.0,885.0
602.0,676.0,676.0
433.0,348.0,433.0
808.0,54.0,808.0
605.0,259.0,605.0
896.0,245.0,896.0
78.0,217.0,217.0
493.0,456.0,493.0
465.0,684.0,684.0
875.0,659.0,875.0
492.0,815.0,815.0
513.0,315.0,513.0
193.0,662.0,662.0
32.0,71.0,71.0
346.0,511.0,511.0
372.0,769.0,769.0
691.0,656.0,691.0
62.0,227.0,227.0
153.0,499.0,499.0
406.0,793.0,793.0
19.0,950.0,950.0
871.0,932.0,932.0
294.0,363.0,363.0
749.0,711.0,749.0
781.0,549.0,781.0
304.0,511.0,511.0
298.0,794.0,794.0
127.0,98.0,127.0
417.0,636.0,636.0
981.0,360.0,981.0
67.0,45.0,67.0
540.0,638.0,638.0
723.0,249.0,723.0
800.0,906.0,906.0
399.0,737.0,737.0
65.0,734.0,734.0
106.0,669.0,669.0
377.0,230.0,377.0
806.0,509.0,806.0
258.0,6.0,258.0
102.0,844.0,844.0
459.0,104.0,459.0
117.0,98.0,117.0
392.0,968.0,968.0
997.0,557.0,997.0
3.0,434.0,434.0
872.0,449.0,872.0
941.0,940.0,941.0
828.0,803.0,828.0
486.0,230.0,486.0
202.0,465.0,465.0
575.0,559.0,575.0
567.0,543.0,567.0
677.0,711.0,711.0
369.0,35.0,369.0
31.0,601.0,601.0
937.0,797.0,937.0
537.0,27.0,537.0
871.0,804.0,871.0
89.0,675.0,675.0
993.0,801.0,993.0
403.0,597.0,597.0
106.0,899.0,899.0
286.0,851.0,851.0
891.0,344.0,891.0
867.0,75.0,867.0
777.0,987.0,987.0
939.0,209.0,939.0
878.0,413.0,878.0
99.0,54.0,99.0
967.0,281.0,967.0
49.0,787.0,787.0
698.0,310.0,698.0
325.0,519.0,519.0
417.0,710.0,710.0
173.0,479.0,479.0
769.0,272.0,769.0
803.0,524.0,803.0
835.0,924.0,924.0
114.0,524.0,524.0
909.0,388.0,909.0
709.0,619.0,709.0
288.0,119.0,288.0
621.0,481.0,621.0
823.0,658.0,823.0
765.0,153.0,765.0
521.0,960.0,960.0
277.0,360.0,360.0
143.0,136.0,143.0
161.0,342.0,342.0
76.0,32.0,76.0
57.0,530.0,530.0
711.0,503.0,711.0
875.0,508.0,875.0
855.0,104.0,855.0
373.0,568.0,568.0
373.0,417.0,417.0
803.0,369.0,803.0
70.0,660.0,660.0
263.0,217.0,263.0
747.0,63.0,747.0
208.0,323.0,323.0
722.0,632.0,722.0
347.0,881.0,881.0
633.0,587.0,633.0
798.0,944.0,944.0
639.0,956.0,956.0
660.0,291.0,660.0
772.0,886.0,886.0
504.0,748.0,748.0
621.0,989.0,989.0
959.0,911.0,959.0
730.0,75.0,730.0
107.0,372.0,372.0
632.0,104.0,632.0
32.0,989.0,989.0
611.0,829.0,829.0
669.0,934.0,934.0
480.0,344.0,480.0
165.0,936.0,936.0
222.0,958.0,958.0
633.0,512.0,633.0
39.0,910.0,910.0
624.0,426.0,624.0
409.0,977.0,977.0
949.0,703.0,949.0
760.0,769.0,769.0
768.0,63.0,768.0
732.0,67.0,732.0
167.0,32.0,167.0
375.0,344.0,375.0
120.0,296.0,296.0
847.0,312.0,847.0
300.0,929.0,929.0
901.0,261.0,901.0
261.0,704.0,704.0
979.0,617.0,979.0
439.0,502.0,502.0
331.0,348.0,348.0
786.0,102.0,786.0
134.0,331.0,331.0
905.0,343.0,905.0
461.0,598.0,598.0
367.0,450.0,450.0
110.0,449.0,449.0
335.0,685.0,685.0
6.0,469.0,469.0
560.0,495.0,560.0
688.0,665.0,688.0
487.0,746.0,746.0
593.0,726.0,726.0
850.0,602.0,850.0
652.0,692.0,692.0
592.0,624.0,624.0
533.0,771.0,771.0
447.0,302.0,447.0
793.0,191.0,793.0
196.0,190.0,196.0
254.0,971.0,971.0
346.0,291.0,346.0
998.0,107.0,998.0
442.0,496.0,496.0
167.0,743.0,743.0
584.0,458.0,584.0
517.0,195.0,517.0
252.0,635.0,635.0
649.0,967.0,967.0
713.0,143.0,713.0
866.0,123.0,866.0
167.0,246.0,246.0
917.0,602.0,917.0
723.0,629.0,723.0
436.0,913.0,913.0
461.0,736.0,736.0
235.0,556.0,556.0
3.0,763.0,763.0
487.0,267.0,487.0
253.0,927.0,927.0
309.0,300.0,309.0
410.0,608.0,608.0
327.0,438.0,438.0
867.0,85.0,867.0
264.0,591.0,591.0
479.0,104.0,479.0
181.0,712.0,712.0
408.0,494.0,494.0
314.0,904.0,904.0
526.0,350.0,526.0
655.0,63.0,655.0
119.0,229.0,229.0
24.0,964.0,964.0
135.0,947.0,947.0
464.0,303.0,464.0
968.0,804.0,968.0
829.0,763.0,829.0
481.0,28.0,481.0
106.0,807.0,807.0
236.0,297.0,297.0
942.0,744.0,942.0
966.0,343.0,966.0
103.0,227.0,227.0
566.0,649.0,649.0
867.0,256.0,867.0
482.0,858.0,858.0
738.0,923.0,923.0
443.0,519.0,519.0
340.0,211.0,340.0
350.0,530.0,530.0
733.0,955.0,955.0
95.0,952.0,952.0
414.0,989.0,989.0
908.0,239.0,908.0
785.0,98.0,785.0
944.0,322.0,944.0
881.0,209.0,881.0
640.0,400.0,640.0
986.0,379.0,986.0
534.0,436.0,534.0
221.0,788.0,788.0
735.0,888.0,888.0
377.0,129.0,377.0
551.0,993.0,993.0
339.0,912.0,912.0
806.0,694.0,806.0
747.0,447.0,747.0
276.0,211.0,276.0
33.0,68.0,68.0
802.0,756.0,802.0
215.0,266.0,266.0
491.0,359.0,491.0
662.0,456.0,662.0
781.0,397.0,781.0
844.0,583.0,844.0
156.0,545.0,545.0
331.0,80.0,331.0
219.0,364.0,364.0
897.0,545.0,897.0
449.0,465.0,465.0
963.0,784.0,963.0
101.0,648.0,648.0
190.0,671.0,671.0
198.0,802.0,802.0
78.0,982.0,982.0
424.0,107.0,424.0
893.0,959.0,959.0
215.0,821.0,821.0
390.0,282.0,390.0
602.0,711.0,711.0
274.0,464.0,464.0
401.0,592.0,592.0
6.0,911.0,911.0
155.0,484.0,484.0
596.0,543.0,596.0
364.0,580.0,580.0
15.0,757.0,757.0
944.0,354.0,944.0
258.0,877.0,877.0
892.0,298.0,892.0
749.0,254.0,749.0
549.0,764.0,764.0
328.0,543.0,543.0
372.0,508.0,508.0
828.0,115.0,828.0
71.0,85.0,85.0
449.0,470.0,470.0
5.0,319.0,319.0
678.0,517.0,678.0
547.0,686.0,686.0
845.0,682.0,845.0
334.0,791.0,791.0
408.0,471.0,471.0
950.0,222.0,950.0
6.0,650.0,650.0
108.0,177.0,177.0
52.0,600.0,600.0
391.0,939.0,939.0
328.0,267.0,328.0
632.0,912.0,912.0
716.0,602.0,716.0
5.0,774.0,774.0
340.0,2.0,340.0
28.0,775.0,775.0
990.0,367.0,990.0
71.0,117.0,117.0
471.0,240.0,471.0
456.0,344.0,456.0
601.0,201.0,601.0
14.0,118.0,118.0
190.0,246.0,246.0
575.0,342.0,575.0
206.0,365.0,365.0
164.0,554.0,554.0
505.0,962.0,962.0
916.0,319.0,916.0
916.0,644.0,916.0
513.0,36.0,513.0
530.0,896.0,896.0
853.0,461.0,853.0
27.0,699.0,699.0
982.0,241.0,982.0
904.0,848.0,904.0
411.0,663.0,663.0
589.0,963.0,963.0
212.0,22.0,212.0
558.0,326.0,558.0
546.0,546.0,546.0
978.0,743.0,978.0
209.0,634.0,634.0
778.0,749.0,778.0
790.0,838.0,838.0
3.0,846.0,846.0
314.0,799.0,799.0
249.0,521.0,521.0
572.0,12.0,572.0
786.0,774.0,786.0
760.0,269.0,760.0
228.0,780.0,780.0
459.0,341.0,459.0
44.0,290.0,290.0
53.0,315.0,315.0
655.0,689.0,689.0
669.0,137.0,669.0
118.0,614.0,614.0
235.0,359.0,359.0
501.0,122.0,501.0
271.0,660.0,660.0
635.0,672.0,672.0
976.0,28.0,976.0
350.0,229.0,350.0
871.0,780.0,871.0
524.0,476.0,524.0
498.0,594.0,594.0
449.0,8.0,449.0
398.0,418.0,418.0
8.0,137.0,137.0
116.0,421.0,421.0
165.0,761.0,761.0
186.0,78.0,186.0
435.0,389.0,435.0
674.0,624.0,674.0
754.0,73.0,754.0
484.0,170.0,484.0
557.0,406.0,557.0
496.0,793.0,793.0
910.0,519.0,910.0
443.0,834.0,834.0
322.0,73.0,322.0
495.0,535.0,535.0
640.0,314.0,640.0
720.0,999.0,999.0
87.0,400.0,400.0
745.0,383.0,745.0
736.0,484.0,736.0
256.0,701.0,701.0
931.0,326.0,931.0
866.0,78.0,866.0
890.0,959.0,959.0
204.0,776.0,776.0
964.0,226.0,964.0
159.0,973.0,973.0
52.0,361.0,361.0
601.0,153.0,601.0
384.0,655.0,655.0
21.0,773.0,773.0
658.0,711.0,711.0
518.0,777.0,777.0
436.0,40.0,436.0
986.0,723.0,986.0
515.0,152.0,515.0
28.0,422.0,422.0
731.0,41.0,731.0
557.0,938.0,938.0
511.0,950.0,950.0
779.0,464.0,779.0
466.0,605.0,605.0
95.0,858.0,858.0
826.0,315.0,826.0
12.0,478.0,478.0
896.0,177.0,896.0
588.0,874.0,874.0
913.0,831.0,913.0
278.0,264.0,278.0
688.0,165.0,688.0
645.0,737.0,737.0
891.0,993.0,993.0
126.0,300.0,300.0
881.0,525.0,881.0
579.0,952.0,952.0
22.0,849.0,849.0
977.0,899.0,977.0
319.0,988.0,988.0
486.0,652.0,652.0
880.0,400.0,880.0
562.0,131.0,562.0
286.0,755.0,755.0
8.0,804.0,804.0
588.0,824.0,824.0
143.0,917.0,917.0
396.0,665.0,665.0
155.0,672.0,672.0
420.0,894.0,894.0
653.0,815.0,815.0
779.0,39.0,779.0
196.0,272.0,272.0
414.0,946.0,946.0
746.0,31.0,746.0
14.0,120.0,120.0
806.0,511.0,806.0
638.0,400.0,638.0
40.0,722.0,722.0
181.0,651.0,651.0
108.0,520.0,520.0
53.0,487.0,487.0
30.0,42.0,42.0
542.0,837.0,837.0
67.0,199.0,199.0
56.0,993.0,993.0
803.0,916.0,916.0
266.0,806.0,806.0
439.0,948.0,948.0
1000.0,691.0,1000.0
598.0,789.0,789.0
493.0,264.0,493.0
753.0,72.0,753.0
380.0,384.0,384.0
679.0,615.0,679.0
494.0,250.0,494.0
696.0,297.0,696.0
383.0,702.0,702.0
774.0,211.0,774.0
69.0,444.0,444.0
113.0,56.0,113.0
536.0,219.0,536.0
305.0,895.0,895.0
317.0,98.0,317.0
257.0,908.0,908.0
774.0,256.0,774.0
76.0,951.0,951.0
786.0,438.0,786.0
226.0,15.0,226.0
311.0,285.0,311.0
289.0,687.0,687.0
283.0,205.0,283.0
684.0,905.0,905.0
180.0,729.0,729.0
251.0,576.0,576.0
899.0,826.0,899.0
434.0,556.0,556.0
421.0,203.0,421.0
742.0,325.0,742.0
750.0,527.0,750.0
180.0,628.0,628.0
917.0,590.0,917.0
269.0,759.0,759.0
140.0,575.0,575.0
53.0,507.0,507.0
580.0,316.0,580.0
109.0,563.0,563.0
956.0,771.0,956.0
623.0,923.0,923.0
511.0,894.0,894.0
542.0,633.0,633.0
944.0,452.0,944.0
792.0,587.0,792.0
607.0,141.0,607.0
886.0,119.0,886.0
259.0,291.0,291.0
744.0,119.0,744.0
447.0,791.0,791.0
75.0,367.0,367.0
115.0,189.0,189.0
907.0,916.0,916.0
251.0,906.0,906.0
131.0,948.0,948.0
557.0,671.0,671.0
895.0,226.0,895.0
388.0,609.0,609.0
878.0,774.0,878.0
762.0,110.0,762.0
676.0,511.0,676.0
518.0,459.0,518.0
879.0,42.0,879.0
878.0,640.0,878.0
524.0,560.0,560.0
424.0,3.0,424.0
287.0,899.0,899.0
360.0,559.0,559.0
569.0,348.0,569.0
100.0,739.0,739.0
802.0,215.0,802.0
737.0,828.0,828.0
553.0,644.0,644.0
458.0,993.0,993.0
809.0,494.0,809.0
548.0,998.0,998.0
33.0,507.0,507.0
944.0,225.0,944.0
864.0,651.0,864.0
774.0,241.0,774.0
883.0,976.0,976.0
76.0,727.0,727.0
763.0,152.0,763.0
937.0,165.0,937.0
920.0,113.0,920.0
344.0,16.0,344.0
105.0,786.0,786.0
366.0,455.0,455.0
692.0,191.0,692.0
202.0,730.0,730.0
313.0,285.0,313.0
636.0,594.0,636.0
585.0,248.0,585.0
415.0,366.0,415.0
416.0,787.0,787.0
648.0,381.0,648.0
534.0,332.0,534.0
459.0,951.0,951.0
502.0,959.0,959.0
606.0,45.0,606.0
643.0,97.0,643.0
869.0,643.0,869.0
967.0,212.0,967.0
614.0,595.0,614.0
603.0,96.0,603.0
179.0,558.0,558.0
566.0,22.0,566.0
499.0,318.0,499.0
884.0,75.0,884.0
769.0,476.0,769.0
446.0,273.0,446.0
711.0,89.0,711.0
686.0,554.0,686.0
76.0,708.0,708.0
966.0,32.0,966.0
176.0,49.0,176.0
829.0,599.0,829.0
905.0,47.0,905.0
147.0,377.0,377.0
273.0,952.0,952.0
287.0,684.0,684.0
871.0,342.0,871.0
77.0,948.0,948.0
576.0,549.0,576.0
769.0,904.0,904.0
39.0,162.0,162.0
